13.0432,8.40057
13.0157,8.30443
13.0399,8.20742
13.0124,8.11128
13.0366,8.01426
13.0091,7.91812
13.0334,7.8211
13.0059,7.72496
13.0301,7.62794
13.0543,7.53093
13.0268,7.43479
13.0511,7.33777
13.0236,7.24163
13.0478,7.14461
13.0203,7.04847
13.0445,6.95145
13.017,6.85531
13.0413,6.7583
13.0137,6.66215
13.038,6.56514
13.0105,6.469
13.0347,6.37198
13.0072,6.27584
13.0314,6.17882
13.0039,6.08268
13.0282,5.98566
13.0524,5.88865
13.0249,5.79251
13.0491,5.69549
13.0216,5.59935
13.0459,5.50233
13.0183,5.40619
13.0426,5.30917
13.0151,5.21303
13.0393,5.11602
13.0118,5.01988
12.9148,4.99563
12.8178,4.97139
12.7216,4.99891
12.6246,4.97467
12.5276,4.95043
12.4314,4.97794
12.3344,4.9537
12.2383,4.98121
12.1413,4.95697
12.0451,4.98449
11.9481,4.96025
11.852,4.98776
11.755,4.96352
11.6588,4.99103
11.5618,4.96679
11.4657,4.99431
11.3686,4.97007
11.2725,4.99758
11.1755,4.97334
11.0785,4.9491
10.9823,4.97661
10.8853,4.95237
10.7892,4.97989
10.6922,4.95565
10.596,4.98316
10.499,4.95892
10.4029,4.98643
10.3058,4.96219
10.2097,4.98971
10.1127,4.96547
10.0165,4.99298
9.91953,4.96874
9.82339,4.99625
9.72637,4.97201
9.62935,4.94777
9.53321,4.97529
9.43619,4.95104
9.34005,4.97856
9.24304,4.95432
9.1469,4.98183
9.04988,4.95759
8.95374,4.98511
8.85672,4.96087
8.76058,4.98838
8.66357,4.96414
8.56743,4.99165
8.47041,4.96741
8.37427,4.99493
8.27725,4.97069
8.18023,4.94644
8.08409,4.97396
7.98708,4.94972
7.89094,4.97723
7.79392,4.95299
7.69778,4.98051
7.60076,4.95626
7.50462,4.98378
7.4076,4.95954
7.31146,4.98705
7.21445,4.96281
7.11831,4.99033
7.02129,4.96608
6.92515,4.9936
6.82813,4.96936
6.73199,4.99687
6.63497,4.97263
6.53796,4.94839
6.44182,4.97591
6.3448,4.95166
6.24866,4.97918
6.15164,4.95494
6.0555,4.98245
5.986,5.05435
5.96176,5.15137
5.98927,5.24751
5.96503,5.34453
5.99254,5.44067
5.9683,5.53768
5.99582,5.63382
5.97158,5.73084
5.99909,5.82698
5.97485,5.924
6.00013,6.02075
6.07102,6.09128
6.14191,6.16181
6.21281,6.23233
6.2837,6.30286
6.35459,6.37339
6.42549,6.44392
6.49638,6.51444
6.56727,6.58497
6.63816,6.6555
6.70906,6.72603
6.77995,6.79656
6.85084,6.86708
6.92174,6.93761
6.99263,7.00814
7.06352,7.07867
7.13442,7.14919
7.20531,7.21972
7.2762,7.29025
7.3471,7.36078
7.41799,7.4313
7.48888,7.50183
7.55978,7.57236
7.63067,7.64289
7.70156,7.71341
7.77246,7.78394
7.84335,7.85447
7.91424,7.925
7.98514,7.99552
8.05603,8.06605
8.12692,8.13658
8.19782,8.20711
8.26871,8.27764
8.3396,8.34816
8.4105,8.41869
8.48139,8.48922
8.55228,8.55975
8.62318,8.63028
8.69407,8.7008
8.76496,8.77133
8.83586,8.84186
8.90675,8.91239
8.97764,8.98292
9.04854,9.05344
9.11943,9.12397
9.19032,9.1945
9.26122,9.26503
9.33211,9.33556
9.403,9.40608
9.4739,9.47661
9.54479,9.54714
9.61568,9.61767
9.68658,9.68819
9.75747,9.75872
9.82836,9.82925
9.89926,9.89978
9.97015,9.9703
